timestamp,joint,target_pos,actual_pos,latency_ms,test_count
1761392726.602856,yaw_body,0.1,0.1,0.02574920654296875,95
1761392726.615424,yaw_body,0.0,0.0,0.03886222839355469,96
1761392726.6279922,yaw_body,0.1,0.1,0.027894973754882812,97
1761392726.64031,yaw_body,0.0,0.0,0.09894371032714844,98
1761392726.6523762,yaw_body,0.1,0.1,0.027179718017578125,99
1761392726.664105,yaw_body,0.0,0.0,0.013828277587890625,100
1761392726.674929,yaw_body,0.1,0.1,0.032901763916015625,101
1761392726.687475,yaw_body,0.0,0.0,0.016927719116210938,102
1761392726.7000031,yaw_body,0.1,0.1,0.009775161743164062,103
1761392726.712513,yaw_body,0.0,0.0,0.0040531158447265625,104
1761392726.7250502,yaw_body,0.1,0.1,0.015974044799804688,105
1761392726.735722,yaw_body,0.0,0.0,0.028848648071289062,106
1761392726.746513,yaw_body,0.1,0.1,0.021219253540039062,107
1761392726.758517,yaw_body,0.0,0.0,0.04982948303222656,108
1761392726.769046,yaw_body,0.1,0.1,0.024080276489257812,109
1761392726.78109,yaw_body,0.0,0.0,0.006198883056640625,110
1761392726.793642,yaw_body,0.1,0.1,0.026702880859375,111
1761392726.806294,yaw_body,0.0,0.0,0.06008148193359375,112
1761392726.8168871,yaw_body,0.1,0.1,0.024080276489257812,113
1761392726.8274298,yaw_body,0.0,0.0,0.041961669921875,114
1761392726.840033,yaw_body,0.1,0.1,0.04696846008300781,115
1761392726.8506482,yaw_body,0.0,0.0,0.0400543212890625,116
1761392726.8632278,yaw_body,0.1,0.1,0.03814697265625,117
1761392726.875809,yaw_body,0.0,0.0,0.03910064697265625,118
1761392726.8883939,yaw_body,0.1,0.1,0.04315376281738281,119
1761392726.9010618,yaw_body,0.0,0.0,0.0050067901611328125,120
1761392726.9135842,yaw_body,0.1,0.1,0.009059906005859375,121
1761392726.9236312,yaw_body,0.0,0.0,0.008106231689453125,122
1761392726.934803,yaw_body,0.1,0.1,0.013828277587890625,123
1761392726.9473212,yaw_body,0.0,0.0,0.0059604644775390625,124
1761392726.959865,yaw_body,0.1,0.1,0.018358230590820312,125
1761392726.971157,yaw_body,0.0,0.0,0.0476837158203125,126
1761392726.983774,yaw_body,0.1,0.1,0.05030632019042969,127
1761392726.996397,yaw_body,0.0,0.0,0.05030632019042969,128
1761392727.008943,yaw_body,0.1,0.1,0.0152587890625,129
1761392727.021655,yaw_body,0.0,0.0,0.010013580322265625,130
1761392727.0342348,yaw_body,0.1,0.1,0.019311904907226562,131
1761392727.046766,yaw_body,0.0,0.0,0.012159347534179688,132
1761392727.05887,yaw_body,0.1,0.1,0.007867813110351562,133
1761392727.07138,yaw_body,0.0,0.0,0.0030994415283203125,134
1761392727.082006,yaw_body,0.1,0.1,0.024080276489257812,135
1761392727.094514,yaw_body,0.0,0.0,0.00286102294921875,136
1761392727.107717,yaw_body,0.1,0.1,0.6642341613769531,137
1761392727.119073,yaw_body,0.0,0.0,0.010967254638671875,138
1761392727.1313071,yaw_body,0.1,0.1,0.014066696166992188,139
1761392727.143893,yaw_body,0.0,0.0,0.004291534423828125,140
1761392727.156281,yaw_body,0.1,0.1,0.008106231689453125,141
1761392727.1687958,yaw_body,0.0,0.0,0.0057220458984375,142
1761392727.1813061,yaw_body,0.1,0.1,0.0030994415283203125,143
1761392727.193851,yaw_body,0.0,0.0,0.01811981201171875,144
1761392727.206107,yaw_body,0.1,0.1,0.025033950805664062,145
1761392727.21866,yaw_body,0.0,0.0,0.02288818359375,146
1761392727.2311912,yaw_body,0.1,0.1,0.009059906005859375,147
1761392727.2437272,yaw_body,0.0,0.0,0.014066696166992188,148
1761392727.256246,yaw_body,0.1,0.1,0.008106231689453125,149
1761392727.266578,yaw_body,0.0,0.0,0.008821487426757812,150
1761392727.278982,yaw_body,0.1,0.1,0.019073486328125,151
1761392727.290383,yaw_body,0.0,0.0,0.02193450927734375,152
1761392727.3029299,yaw_body,0.1,0.1,0.02002716064453125,153
1761392727.315443,yaw_body,0.0,0.0,0.018835067749023438,154
1761392727.3274062,yaw_body,0.1,0.1,0.0209808349609375,155
1761392727.339943,yaw_body,0.0,0.0,0.015974044799804688,156
1761392727.3510022,yaw_body,0.1,0.1,0.02193450927734375,157
1761392727.363551,yaw_body,0.0,0.0,0.02193450927734375,158
1761392727.373782,yaw_body,0.1,0.1,0.07295608520507812,159
1761392727.384567,yaw_body,0.0,0.0,0.012874603271484375,160
1761392727.397136,yaw_body,0.1,0.1,0.031948089599609375,161
1761392727.408105,yaw_body,0.0,0.0,0.016927719116210938,162
1761392727.4206421,yaw_body,0.1,0.1,0.014066696166992188,163
1761392727.433184,yaw_body,0.0,0.0,0.02002716064453125,164
1761392727.445738,yaw_body,0.1,0.1,0.0209808349609375,165
1761392727.457071,yaw_body,0.0,0.0,0.0209808349609375,166
1761392727.469623,yaw_body,0.1,0.1,0.022172927856445312,167
1761392727.4825978,yaw_body,0.0,0.0,0.0247955322265625,168
1761392727.495177,yaw_body,0.1,0.1,0.0247955322265625,169
1761392727.506811,yaw_body,0.0,0.0,0.011920928955078125,170
1761392727.518421,yaw_body,0.1,0.1,0.026941299438476562,171
1761392727.5303261,yaw_body,0.0,0.0,0.027894973754882812,172
1761392727.541673,yaw_body,0.1,0.1,0.04458427429199219,173
1761392727.5524962,yaw_body,0.0,0.0,0.030040740966796875,174
1761392727.565084,yaw_body,0.1,0.1,0.04100799560546875,175
1761392727.5757709,yaw_body,0.0,0.0,0.028133392333984375,176
1761392727.58832,yaw_body,0.1,0.1,0.01811981201171875,177
1761392727.599885,yaw_body,0.0,0.0,0.011920928955078125,178
1761392727.612416,yaw_body,0.1,0.1,0.014066696166992188,179
1761392727.6250901,yaw_body,0.0,0.0,0.009059906005859375,180
1761392727.636853,yaw_body,0.1,0.1,0.0209808349609375,181
1761392727.648736,yaw_body,0.0,0.0,0.04887580871582031,182
1761392727.6608262,yaw_body,0.1,0.1,0.0209808349609375,183
1761392727.672831,yaw_body,0.0,0.0,0.023126602172851562,184
1761392727.6853938,yaw_body,0.1,0.1,0.026941299438476562,185
1761392727.698001,yaw_body,0.0,0.0,0.04792213439941406,186
1761392727.7105842,yaw_body,0.1,0.1,0.041961669921875,187
1761392727.721335,yaw_body,0.0,0.0,0.03981590270996094,188
1761392727.731511,yaw_body,0.1,0.1,0.03695487976074219,189
1761392727.7441778,yaw_body,0.0,0.0,0.009298324584960938,190
1761392727.7567208,yaw_body,0.1,0.1,0.01621246337890625,191
1761392727.769283,yaw_body,0.0,0.0,0.026941299438476562,192
1761392727.781842,yaw_body,0.1,0.1,0.021696090698242188,193
1761392727.79421,yaw_body,0.0,0.0,0.037670135498046875,194
1761392727.8068302,yaw_body,0.1,0.1,0.04315376281738281,195
1761392727.8194199,yaw_body,0.0,0.0,0.04076957702636719,196
1761392727.8320131,yaw_body,0.1,0.1,0.04100799560546875,197
1761392727.844206,yaw_body,0.0,0.0,0.03409385681152344,198
1761392727.85676,yaw_body,0.1,0.1,0.024080276489257812,199
1761392727.867627,yaw_body,0.0,0.0,0.007152557373046875,200
1761392727.880179,yaw_body,0.1,0.1,0.015735626220703125,201
1761392727.8904278,yaw_body,0.0,0.0,0.010728836059570312,202
1761392727.902245,yaw_body,0.1,0.1,0.030755996704101562,203
1761392727.9147809,yaw_body,0.0,0.0,0.007867813110351562,204
1761392727.927337,yaw_body,0.1,0.1,0.0209808349609375,205
1761392727.939877,yaw_body,0.0,0.0,0.015020370483398438,206
1761392727.952399,yaw_body,0.1,0.1,0.010967254638671875,207
1761392727.9639091,yaw_body,0.0,0.0,0.028133392333984375,208
1761392727.975662,yaw_body,0.1,0.1,0.014066696166992188,209
1761392727.988341,yaw_body,0.0,0.0,0.003814697265625,210
1761392727.9987662,yaw_body,0.1,0.1,0.006198883056640625,211
1761392728.0113091,yaw_body,0.0,0.0,0.0171661376953125,212
1761392728.0236921,yaw_body,0.1,0.1,0.019788742065429688,213
1761392728.0358741,yaw_body,0.0,0.0,0.02288818359375,214
1761392728.04618,yaw_body,0.1,0.1,0.0209808349609375,215
1761392728.05715,yaw_body,0.0,0.0,0.02002716064453125,216
1761392728.069702,yaw_body,0.1,0.1,0.01811981201171875,217
1761392728.082148,yaw_body,0.0,0.0,0.0209808349609375,218
1761392728.094243,yaw_body,0.1,0.1,0.030040740966796875,219
1761392728.106303,yaw_body,0.0,0.0,0.016689300537109375,220
1761392728.118832,yaw_body,0.1,0.1,0.014066696166992188,221
1761392728.131361,yaw_body,0.0,0.0,0.012159347534179688,222
1761392728.1436741,yaw_body,0.1,0.1,0.007152557373046875,223
1761392728.156193,yaw_body,0.0,0.0,0.0059604644775390625,224
1761392728.168705,yaw_body,0.1,0.1,0.0040531158447265625,225
1761392728.1812239,yaw_body,0.0,0.0,0.003814697265625,226
1761392728.1937358,yaw_body,0.1,0.1,0.00476837158203125,227
1761392728.206261,yaw_body,0.0,0.0,0.010013580322265625,228
1761392728.218784,yaw_body,0.1,0.1,0.010013580322265625,229
1761392728.231505,yaw_body,0.0,0.0,0.011920928955078125,230
1761392728.2420428,yaw_body,0.1,0.1,0.02193450927734375,231
1761392728.254585,yaw_body,0.0,0.0,0.011682510375976562,232
1761392728.267112,yaw_body,0.1,0.1,0.010013580322265625,233
1761392728.2796822,yaw_body,0.0,0.0,0.03314018249511719,234
1761392728.2922208,yaw_body,0.1,0.1,0.013828277587890625,235
1761392728.3047738,yaw_body,0.0,0.0,0.023126602172851562,236
1761392728.3155231,yaw_body,0.1,0.1,0.024080276489257812,237
1761392728.328077,yaw_body,0.0,0.0,0.024080276489257812,238
1761392728.340169,yaw_body,0.1,0.1,0.019788742065429688,239
1761392728.35082,yaw_body,0.0,0.0,0.0040531158447265625,240
1761392728.363373,yaw_body,0.1,0.1,0.0209808349609375,241
1761392728.3738291,yaw_body,0.0,0.0,0.009298324584960938,242
1761392728.3863602,yaw_body,0.1,0.1,0.012874603271484375,243
1761392728.398874,yaw_body,0.0,0.0,0.05412101745605469,244
1761392728.4113312,yaw_body,0.1,0.1,0.010013580322265625,245
1761392728.423875,yaw_body,0.0,0.0,0.057220458984375,246
1761392728.436373,yaw_body,0.1,0.1,0.0069141387939453125,247
1761392728.448842,yaw_body,0.0,0.0,0.014781951904296875,248
1761392728.4613702,yaw_body,0.1,0.1,0.011920928955078125,249
1761392728.4740381,yaw_body,0.0,0.0,0.0040531158447265625,250
1761392728.486421,yaw_body,0.1,0.1,0.015974044799804688,251
1761392728.498996,yaw_body,0.0,0.0,0.04482269287109375,252
1761392728.511507,yaw_body,0.1,0.1,0.0026226043701171875,253
1761392728.524769,yaw_body,0.0,0.0,0.03886222839355469,254
1761392728.537317,yaw_body,0.1,0.1,0.0209808349609375,255
1761392728.549868,yaw_body,0.0,0.0,0.02002716064453125,256
1761392728.560951,yaw_body,0.1,0.1,0.024080276489257812,257
1761392728.5735161,yaw_body,0.0,0.0,0.02193450927734375,258
1761392728.585082,yaw_body,0.1,0.1,0.012159347534179688,259
1761392728.597854,yaw_body,0.0,0.0,0.010013580322265625,260
1761392728.610498,yaw_body,0.1,0.1,0.03719329833984375,261
1761392728.622981,yaw_body,0.0,0.0,0.030040740966796875,262
1761392728.633284,yaw_body,0.1,0.1,0.011920928955078125,263
1761392728.645828,yaw_body,0.0,0.0,0.0171661376953125,264
1761392728.658131,yaw_body,0.1,0.1,0.23126602172851562,265
1761392728.670743,yaw_body,0.0,0.0,0.04982948303222656,266
1761392728.681511,yaw_body,0.1,0.1,0.028133392333984375,267
1761392728.693263,yaw_body,0.0,0.0,0.011205673217773438,268
1761392728.705835,yaw_body,0.1,0.1,0.025987625122070312,269
1761392728.7164302,yaw_body,0.0,0.0,0.007867813110351562,270
1761392728.726986,yaw_body,0.1,0.1,0.009059906005859375,271
1761392728.7395048,yaw_body,0.0,0.0,0.006198883056640625,272
1761392728.749932,yaw_body,0.1,0.1,0.028848648071289062,273
1761392728.762483,yaw_body,0.0,0.0,0.022172927856445312,274
1761392728.775106,yaw_body,0.1,0.1,0.036716461181640625,275
1761392728.7877078,yaw_body,0.0,0.0,0.04315376281738281,276
1761392728.8002791,yaw_body,0.1,0.1,0.028848648071289062,277
1761392728.812866,yaw_body,0.0,0.0,0.029087066650390625,278
1761392728.82393,yaw_body,0.1,0.1,0.02002716064453125,279
1761392728.836628,yaw_body,0.0,0.0,0.0057220458984375,280
1761392728.8485608,yaw_body,0.1,0.1,0.007867813110351562,281
1761392728.860654,yaw_body,0.0,0.0,0.018358230590820312,282
1761392728.873176,yaw_body,0.1,0.1,0.009059906005859375,283
1761392728.885691,yaw_body,0.0,0.0,0.0059604644775390625,284
1761392728.898237,yaw_body,0.1,0.1,0.031948089599609375,285
1761392728.910752,yaw_body,0.0,0.0,0.00476837158203125,286
1761392728.923292,yaw_body,0.1,0.1,0.015020370483398438,287
1761392728.935821,yaw_body,0.0,0.0,0.009059906005859375,288
1761392728.948359,yaw_body,0.1,0.1,0.016927719116210938,289
1761392728.960603,yaw_body,0.0,0.0,0.013113021850585938,290
1761392728.973131,yaw_body,0.1,0.1,0.010967254638671875,291
1761392728.985663,yaw_body,0.0,0.0,0.013828277587890625,292
1761392728.998185,yaw_body,0.1,0.1,0.010013580322265625,293
1761392729.0107021,yaw_body,0.0,0.0,0.007152557373046875,294
1761392729.023218,yaw_body,0.1,0.1,0.0050067901611328125,295
1761392729.035727,yaw_body,0.0,0.0,0.0030994415283203125,296
1761392729.048241,yaw_body,0.1,0.1,0.0040531158447265625,297
1761392729.060776,yaw_body,0.0,0.0,0.015735626220703125,298
1761392729.073289,yaw_body,0.1,0.1,0.00476837158203125,299
1761392729.0858722,yaw_body,0.0,0.0,0.0030994415283203125,300
1761392729.098412,yaw_body,0.1,0.1,0.017881393432617188,301
1761392729.109113,yaw_body,0.0,0.0,0.010967254638671875,302
1761392729.121651,yaw_body,0.1,0.1,0.015974044799804688,303
1761392729.1322649,yaw_body,0.0,0.0,0.013828277587890625,304
1761392729.144811,yaw_body,0.1,0.1,0.016927719116210938,305
1761392729.1573398,yaw_body,0.0,0.0,0.02002716064453125,306
1761392729.169866,yaw_body,0.1,0.1,0.010967254638671875,307
1761392729.182292,yaw_body,0.0,0.0,0.022172927856445312,308
1761392729.194845,yaw_body,0.1,0.1,0.0209808349609375,309
1761392729.207553,yaw_body,0.0,0.0,0.0059604644775390625,310
1761392729.220125,yaw_body,0.1,0.1,0.029087066650390625,311
1761392729.23266,yaw_body,0.0,0.0,0.012874603271484375,312
1761392729.245196,yaw_body,0.1,0.1,0.011920928955078125,313
1761392729.257282,yaw_body,0.0,0.0,0.007867813110351562,314
1761392729.269802,yaw_body,0.1,0.1,0.007867813110351562,315
1761392729.282318,yaw_body,0.0,0.0,0.006198883056640625,316
1761392729.29251,yaw_body,0.1,0.1,0.010013580322265625,317
1761392729.305072,yaw_body,0.0,0.0,0.025033950805664062,318
1761392729.317597,yaw_body,0.1,0.1,0.010967254638671875,319
1761392729.330254,yaw_body,0.0,0.0,0.006198883056640625,320
1761392729.34214,yaw_body,0.1,0.1,0.014066696166992188,321
1761392729.3546948,yaw_body,0.0,0.0,0.0209808349609375,322
1761392729.3657,yaw_body,0.1,0.1,0.033855438232421875,323
1761392729.3768692,yaw_body,0.0,0.0,0.032901763916015625,324
1761392729.3884292,yaw_body,0.1,0.1,0.04410743713378906,325
1761392729.399007,yaw_body,0.0,0.0,0.030994415283203125,326
1761392729.4115908,yaw_body,0.1,0.1,0.031948089599609375,327
1761392729.424146,yaw_body,0.0,0.0,0.0209808349609375,328
1761392729.4366689,yaw_body,0.1,0.1,0.009059906005859375,329
1761392729.449264,yaw_body,0.0,0.0,0.0050067901611328125,330
1761392729.4618099,yaw_body,0.1,0.1,0.02002716064453125,331
1761392729.473557,yaw_body,0.0,0.0,0.030994415283203125,332
1761392729.48612,yaw_body,0.1,0.1,0.0247955322265625,333
1761392729.497195,yaw_body,0.0,0.0,0.013113021850585938,334
1761392729.5074298,yaw_body,0.1,0.1,0.0209808349609375,335
1761392729.518896,yaw_body,0.0,0.0,0.012159347534179688,336
1761392729.531425,yaw_body,0.1,0.1,0.012159347534179688,337
1761392729.541483,yaw_body,0.0,0.0,0.014066696166992188,338
1761392729.55289,yaw_body,0.1,0.1,0.0171661376953125,339
1761392729.5655448,yaw_body,0.0,0.0,0.003814697265625,340
1761392729.578076,yaw_body,0.1,0.1,0.012159347534179688,341
1761392729.590603,yaw_body,0.0,0.0,0.007867813110351562,342
1761392729.603136,yaw_body,0.1,0.1,0.010967254638671875,343
1761392729.6156852,yaw_body,0.0,0.0,0.014066696166992188,344
1761392729.628222,yaw_body,0.1,0.1,0.012874603271484375,345
1761392729.64067,yaw_body,0.0,0.0,0.0050067901611328125,346
1761392729.652,yaw_body,0.1,0.1,0.007867813110351562,347
1761392729.6645539,yaw_body,0.0,0.0,0.023126602172851562,348
1761392729.6751292,yaw_body,0.1,0.1,0.015020370483398438,349
1761392729.6878111,yaw_body,0.0,0.0,0.0040531158447265625,350
1761392729.700332,yaw_body,0.1,0.1,0.010013580322265625,351
1761392729.7128909,yaw_body,0.0,0.0,0.013828277587890625,352
1761392729.725423,yaw_body,0.1,0.1,0.010013580322265625,353
1761392729.7379498,yaw_body,0.0,0.0,0.007867813110351562,354
1761392729.75047,yaw_body,0.1,0.1,0.006198883056640625,355
1761392729.763062,yaw_body,0.0,0.0,0.035762786865234375,356
1761392729.775017,yaw_body,0.1,0.1,0.03886222839355469,357
1761392729.786761,yaw_body,0.0,0.0,0.027894973754882812,358
1761392729.799057,yaw_body,0.1,0.1,0.021696090698242188,359
1761392729.811798,yaw_body,0.0,0.0,0.009059906005859375,360
1761392729.8240309,yaw_body,0.1,0.1,0.013113021850585938,361
1761392729.8365738,yaw_body,0.0,0.0,0.02002716064453125,362
1761392729.849235,yaw_body,0.1,0.1,0.033855438232421875,363
1761392729.8618188,yaw_body,0.0,0.0,0.03528594970703125,364
1761392729.874351,yaw_body,0.1,0.1,0.013113021850585938,365
1761392729.886869,yaw_body,0.0,0.0,0.008821487426757812,366
1761392729.899057,yaw_body,0.1,0.1,0.014066696166992188,367
1761392729.911602,yaw_body,0.0,0.0,0.019073486328125,368
1761392729.9240751,yaw_body,0.1,0.1,0.04887580871582031,369
1761392729.936716,yaw_body,0.0,0.0,0.0059604644775390625,370
1761392729.94902,yaw_body,0.1,0.1,0.008106231689453125,371
1761392729.961397,yaw_body,0.0,0.0,0.026941299438476562,372
1761392729.9739342,yaw_body,0.1,0.1,0.013113021850585938,373
1761392729.9864588,yaw_body,0.0,0.0,0.008106231689453125,374
1761392729.998989,yaw_body,0.1,0.1,0.008821487426757812,375
1761392730.011554,yaw_body,0.0,0.0,0.025272369384765625,376
1761392730.024117,yaw_body,0.1,0.1,0.029802322387695312,377
1761392730.036673,yaw_body,0.0,0.0,0.024080276489257812,378
1761392730.049102,yaw_body,0.1,0.1,0.041961669921875,379
1761392730.061763,yaw_body,0.0,0.0,0.007152557373046875,380
1761392730.0741382,yaw_body,0.1,0.1,0.031948089599609375,381
1761392730.0866199,yaw_body,0.0,0.0,0.026941299438476562,382
1761392730.099285,yaw_body,0.1,0.1,0.08916854858398438,383
1761392730.111891,yaw_body,0.0,0.0,0.05412101745605469,384
1761392730.124151,yaw_body,0.1,0.1,0.027894973754882812,385
1761392730.1366909,yaw_body,0.0,0.0,0.011920928955078125,386
1761392730.1487,yaw_body,0.1,0.1,0.03504753112792969,387
1761392730.16114,yaw_body,0.0,0.0,0.016927719116210938,388
1761392730.173137,yaw_body,0.1,0.1,0.010728836059570312,389
1761392730.1857421,yaw_body,0.0,0.0,0.0040531158447265625,390
1761392730.198273,yaw_body,0.1,0.1,0.013113021850585938,391
1761392730.210796,yaw_body,0.0,0.0,0.010013580322265625,392
1761392730.223341,yaw_body,0.1,0.1,0.02002716064453125,393
1761392730.235946,yaw_body,0.0,0.0,0.0457763671875,394
1761392730.24618,yaw_body,0.1,0.1,0.019073486328125,395
1761392730.258734,yaw_body,0.0,0.0,0.022172927856445312,396
1761392730.2712882,yaw_body,0.1,0.1,0.0209808349609375,397
1761392730.2818508,yaw_body,0.0,0.0,0.022172927856445312,398
1761392730.2943912,yaw_body,0.1,0.1,0.017881393432617188,399
1761392730.307075,yaw_body,0.0,0.0,0.010967254638671875,400
1761392730.318789,yaw_body,0.1,0.1,0.03504753112792969,401
1761392730.3304808,yaw_body,0.0,0.0,0.024080276489257812,402
1761392730.342196,yaw_body,0.1,0.1,0.02384185791015625,403
1761392730.3547552,yaw_body,0.0,0.0,0.025987625122070312,404
1761392730.365767,yaw_body,0.1,0.1,0.0209808349609375,405
1761392730.3775628,yaw_body,0.0,0.0,0.02193450927734375,406
1761392730.389855,yaw_body,0.1,0.1,0.029087066650390625,407
1761392730.402386,yaw_body,0.0,0.0,0.009059906005859375,408
1761392730.41388,yaw_body,0.1,0.1,0.026226043701171875,409
1761392730.425257,yaw_body,0.0,0.0,0.011920928955078125,410
1761392730.4377952,yaw_body,0.1,0.1,0.014066696166992188,411
1761392730.4497979,yaw_body,0.0,0.0,0.030279159545898438,412
1761392730.4622662,yaw_body,0.1,0.1,0.04410743713378906,413
1761392730.47418,yaw_body,0.0,0.0,0.04506111145019531,414
1761392730.486776,yaw_body,0.1,0.1,0.03910064697265625,415
1761392730.499176,yaw_body,0.0,0.0,0.06318092346191406,416
